Date,Temp. [°C],Relative humidity [%],Rain [mm],Wind Speed [km/h],Wind Gusts [km/h],Solar Radiation [W/m²],Solar Irradiance [W/m²]
2015-01-15 15:00:00,8.1,42,0.0,3.2,21.2,90.0,545.1
2015-01-15 16:00:00,6.9,42,0.0,1.5,22.0,5.0,64.1
2015-01-15 17:00:00,6.0,43,0.0,0.8,22.0,0.0,0.0
2015-01-15 18:00:00,5.5,43,0.0,0.5,21.6,0.0,0.0
2015-01-15 19:00:00,5.5,44,0.0,1.1,20.9,0.0,0.0
2015-01-15 20:00:00,5.1,44,0.0,1.5,20.5,0.0,0.0
2015-01-15 21:00:00,4.7,45,0.0,1.8,19.1,0.0,0.0
2015-01-15 22:00:00,4.5,45,0.0,1.5,18.0,0.0,0.0
2015-01-15 23:00:00,4.2,46,0.0,1.8,16.9,0.0,0.0
2015-01-16 00:00:00,3.9,47,0.0,2.6,15.8,0.0,0.0
2015-01-16 01:00:00,3.6,47,0.0,2.6,14.4,0.0,0.0
2015-01-16 02:00:00,3.5,47,0.0,2.1,13.3,0.0,0.0
2015-01-16 03:00:00,3.4,46,0.0,1.5,12.2,0.0,0.0
2015-01-16 04:00:00,3.5,45,0.0,1.0,12.6,0.0,0.0
2015-01-16 05:00:00,3.6,44,0.0,1.5,13.3,0.0,0.0
2015-01-16 06:00:00,3.3,44,0.0,1.8,13.3,0.0,0.0
2015-01-16 07:00:00,3.4,45,0.0,0.8,13.3,48.0,365.7
2015-01-16 08:00:00,5.3,57,0.0,1.5,15.1,178.0,682.1
2015-01-16 09:00:00,7.5,41,0.0,3.3,16.6,304.0,793.0
2015-01-16 10:00:00,8.4,45,0.0,4.1,18.0,396.0,852.9
2015-01-16 11:00:00,8.6,46,0.0,4.4,18.4,440.0,882.9
2015-01-16 12:00:00,8.7,48,0.0,4.5,18.4,420.0,869.3
2015-01-16 13:00:00,8.4,50,0.0,4.7,18.0,343.0,817.3
2015-01-16 14:00:00,7.7,57,0.0,4.2,16.2,224.0,717.1
2015-01-16 15:00:00,6.5,70,0.0,4.5,11.5,89.0,528.4
2015-01-16 16:00:00,5.5,64,0.0,1.3,9.4,6.0,75.3
2015-01-16 17:00:00,4.3,67,0.0,1.3,7.9,0.0,0.0
2015-01-16 18:00:00,3.1,71,0.0,2.2,9.4,0.0,0.0
2015-01-16 19:00:00,2.2,71,0.0,2.9,10.1,0.0,0.0
2015-01-16 20:00:00,1.7,72,0.0,2.9,10.4,0.0,0.0
2015-01-16 21:00:00,1.4,72,0.0,2.9,10.4,0.0,0.0
2015-01-16 22:00:00,0.9,72,0.0,3.7,10.8,0.0,0.0
2015-01-16 23:00:00,-0.3,76,0.0,4.9,13.0,0.0,0.0
2015-01-17 00:00:00,-1.1,79,0.0,5.5,15.8,0.0,0.0
2015-01-17 01:00:00,-1.3,79,0.0,5.5,16.2,0.0,0.0
2015-01-17 02:00:00,-1.5,80,0.0,5.5,15.8,0.0,0.0
2015-01-17 03:00:00,-2.1,82,0.0,5.3,16.9,0.0,0.0
2015-01-17 04:00:00,-2.4,83,0.0,5.3,18.7,0.0,0.0
2015-01-17 05:00:00,-2.7,85,0.0,5.6,19.8,0.0,0.0
2015-01-17 06:00:00,-2.8,87,0.0,5.6,20.9,0.0,0.0
2015-01-17 07:00:00,-0.7,90,0.0,5.5,21.6,43.0,325.6
2015-01-17 08:00:00,4.7,76,0.0,5.1,21.2,165.0,628.0
2015-01-17 09:00:00,8.0,65,0.0,3.8,19.8,293.0,760.1
2015-01-17 10:00:00,9.6,61,0.0,4.0,20.5,383.0,820.5
2015-01-17 11:00:00,10.4,57,0.0,3.9,21.6,434.0,866.0
2015-01-17 12:00:00,10.9,57,0.0,3.5,22.0,414.0,851.5
2015-01-17 13:00:00,10.9,58,0.0,2.9,21.2,328.0,775.5
2015-01-17 14:00:00,10.2,62,0.0,1.3,19.8,221.0,700.0
2015-01-17 15:00:00,8.6,70,0.0,4.5,18.0,88.0,512.2
2015-01-17 16:00:00,5.3,85,0.0,6.6,20.5,6.0,73.7
2015-01-17 17:00:00,2.9,90,0.0,7.7,22.0,0.0,0.0
2015-01-17 18:00:00,1.2,93,0.0,8.1,23.0,0.0,0.0
2015-01-17 19:00:00,0.3,96,0.0,6.0,23.0,0.0,0.0
2015-01-17 20:00:00,-0.3,99,0.0,5.6,20.5,0.0,0.0
2015-01-17 21:00:00,-1.0,99,0.0,6.1,20.5,0.0,0.0
2015-01-17 22:00:00,-0.9,98,0.0,6.1,20.9,0.0,0.0
2015-01-17 23:00:00,-1.0,97,0.0,5.8,20.5,0.0,0.0
2015-01-18 00:00:00,-1.1,97,0.0,5.8,20.2,0.0,0.0
2015-01-18 01:00:00,-1.3,97,0.0,5.6,19.8,0.0,0.0
2015-01-18 02:00:00,-1.1,96,0.0,4.5,18.7,0.0,0.0
2015-01-18 03:00:00,-1.2,96,0.0,4.0,16.9,0.0,0.0
2015-01-18 04:00:00,-0.6,96,0.0,3.5,15.8,0.0,0.0
2015-01-18 05:00:00,0.2,94,0.0,2.7,14.0,0.0,0.0
2015-01-18 06:00:00,0.8,93,0.0,2.6,13.0,0.0,0.0
2015-01-18 07:00:00,1.8,94,0.0,3.9,14.8,4.0,30.1
2015-01-18 08:00:00,6.0,89,0.0,5.7,19.4,60.0,226.8
2015-01-18 09:00:00,9.8,76,0.0,4.8,21.6,222.0,572.6
2015-01-18 10:00:00,11.3,70,0.0,5.1,24.1,348.0,741.4
2015-01-18 11:00:00,12.0,69,0.0,5.4,27.4,370.0,734.0
2015-01-18 12:00:00,12.0,69,0.0,4.9,28.4,230.0,470.0
2015-01-18 13:00:00,11.5,68,0.0,2.8,27.7,102.0,239.3
2015-01-18 14:00:00,10.8,72,0.0,1.5,23.8,45.0,141.0
2015-01-18 15:00:00,9.9,74,0.0,4.1,26.6,31.0,177.0
2015-01-18 16:00:00,8.3,84,0.2,5.4,26.6,0.0,0.0
2015-01-18 17:00:00,6.8,87,0.2,5.0,25.2,0.0,0.0
2015-01-18 18:00:00,5.8,89,0.1,4.7,24.5,0.0,0.0
2015-01-18 19:00:00,5.0,91,0.0,4.7,22.3,0.0,0.0
2015-01-18 20:00:00,4.2,93,0.0,5.7,22.7,0.0,0.0
2015-01-18 21:00:00,3.2,93,0.0,6.5,25.6,0.0,0.0
2015-01-18 22:00:00,2.0,94,0.0,7.3,27.0,0.0,0.0
2015-01-18 23:00:00,1.1,94,0.0,5.5,27.0,0.0,0.0
2015-01-19 00:00:00,0.4,96,0.0,4.8,27.0,0.0,0.0
2015-01-19 01:00:00,-0.4,97,0.0,5.5,27.4,0.0,0.0
2015-01-19 02:00:00,-0.7,97,0.0,4.7,27.7,0.0,0.0
2015-01-19 03:00:00,-0.6,97,0.0,6.2,28.4,0.0,0.0
2015-01-19 04:00:00,-0.4,97,0.0,4.9,29.2,0.0,0.0
2015-01-19 05:00:00,0.2,97,0.0,4.9,30.2,0.0,0.0
2015-01-19 06:00:00,0.2,97,0.0,6.2,31.0,0.0,0.0
2015-01-19 07:00:00,2.7,97,0.0,7.0,32.8,26.0,194.2
2015-01-19 08:00:00,6.7,93,0.0,6.9,32.8,92.0,345.1
2015-01-19 09:00:00,9.2,84,0.0,6.9,34.2,189.0,484.5
2015-01-19 10:00:00,10.8,74,0.0,8.2,41.0,191.0,404.6
2015-01-19 11:00:00,11.6,69,0.0,11.0,44.3,131.0,258.4
2015-01-19 12:00:00,11.5,71,0.0,10.1,45.0,34.0,69.0
2015-01-19 13:00:00,11.6,72,0.0,10.6,39.6,85.0,197.8
2015-01-19 14:00:00,11.1,76,0.0,7.4,38.2,27.0,83.7
2015-01-19 15:00:00,10.2,83,0.0,6.5,36.0,3.0,16.8
2015-01-19 16:00:00,9.0,86,0.0,5.9,34.6,1.0,11.8
2015-01-19 17:00:00,8.0,91,0.0,6.5,33.5,0.0,0.0
2015-01-19 18:00:00,7.2,93,0.0,7.0,32.0,0.0,0.0
2015-01-19 19:00:00,6.6,93,0.0,7.2,32.8,0.0,0.0
2015-01-19 20:00:00,6.1,94,0.0,7.3,30.6,0.0,0.0
2015-01-19 21:00:00,5.7,96,0.0,7.3,30.2,0.0,0.0
2015-01-19 22:00:00,5.6,96,0.0,7.6,30.2,0.0,0.0
2015-01-19 23:00:00,5.4,97,0.0,7.3,30.2,0.0,0.0
2015-01-20 00:00:00,5.2,96,0.0,6.8,29.9,0.0,0.0
2015-01-20 01:00:00,4.4,96,0.0,6.2,29.5,0.0,0.0
2015-01-20 02:00:00,4.0,97,0.0,6.2,29.2,0.0,0.0
2015-01-20 03:00:00,3.2,97,0.0,7.6,28.8,0.0,0.0
2015-01-20 04:00:00,2.4,96,0.0,7.0,28.8,0.0,0.0
2015-01-20 05:00:00,2.3,96,0.0,7.0,28.1,0.0,0.0
2015-01-20 06:00:00,1.9,95,0.0,6.4,26.6,0.0,0.0
2015-01-20 07:00:00,4.0,92,0.0,5.4,26.6,13.0,96.4
2015-01-20 08:00:00,7.6,86,0.0,5.0,24.1,71.0,264.3
2015-01-20 09:00:00,10.1,73,0.0,3.0,21.6,118.0,300.6
2015-01-20 10:00:00,11.8,61,0.0,2.4,18.0,184.0,387.5
2015-01-20 11:00:00,12.7,55,0.0,1.0,16.2,233.0,456.8
2015-01-20 12:00:00,13.1,54,0.0,0.8,16.2,217.0,437.7
2015-01-20 13:00:00,12.9,57,0.0,2.3,16.9,116.0,267.9
2015-01-20 14:00:00,12.1,64,0.0,3.3,16.6,31.0,95.1
2015-01-20 15:00:00,10.9,72,0.0,6.1,15.1,4.0,22.0
2015-01-20 16:00:00,9.4,84,0.0,6.2,17.3,0.0,0.0
2015-01-20 17:00:00,9.1,82,0.0,5.1,22.0,0.0,0.0
2015-01-20 18:00:00,8.3,87,0.0,4.3,21.6,0.0,0.0
2015-01-20 19:00:00,8.2,84,0.1,4.3,18.4,0.0,0.0
2015-01-20 20:00:00,7.7,87,0.0,3.7,13.7,0.0,0.0
2015-01-20 21:00:00,7.2,90,0.0,2.9,14.0,0.0,0.0
2015-01-20 22:00:00,6.7,92,0.0,3.3,14.0,0.0,0.0
2015-01-20 23:00:00,6.4,94,0.0,2.6,15.5,0.0,0.0
2015-01-21 00:00:00,6.2,94,0.0,2.1,14.0,0.0,0.0
2015-01-21 01:00:00,5.9,96,0.0,1.8,14.4,0.0,0.0
2015-01-21 02:00:00,5.5,97,0.0,3.1,15.5,0.0,0.0
2015-01-21 03:00:00,5.1,98,0.0,2.8,15.5,0.0,0.0
2015-01-21 04:00:00,5.0,98,0.0,1.9,15.1,0.0,0.0
2015-01-21 05:00:00,4.5,99,0.0,2.4,15.1,0.0,0.0
2015-01-21 06:00:00,3.6,100,0.0,3.3,14.8,0.0,0.0
2015-01-21 07:00:00,4.6,99,0.1,3.2,20.5,16.0,117.8
2015-01-21 08:00:00,7.3,94,0.0,2.2,20.9,53.0,195.7
2015-01-21 09:00:00,9.3,87,0.0,1.8,20.9,192.0,486.0
2015-01-21 10:00:00,10.9,76,0.0,3.7,23.8,274.0,573.6
2015-01-21 11:00:00,11.6,70,0.1,6.3,28.1,248.0,483.2
2015-01-21 12:00:00,12.1,66,0.2,6.6,29.5,173.0,346.6
2015-01-21 13:00:00,12.5,62,0.2,6.2,32.0,204.0,467.3
2015-01-21 14:00:00,11.9,66,0.0,5.3,33.1,102.0,309.5
2015-01-21 15:00:00,11.0,75,0.0,5.5,27.7,58.0,312.6
2015-01-21 16:00:00,9.6,80,0.0,4.1,24.5,4.0,45.4
2015-01-21 17:00:00,7.9,87,0.0,5.5,24.1,0.0,0.0
2015-01-21 18:00:00,6.6,90,0.0,6.0,22.3,0.0,0.0
2015-01-21 19:00:00,6.1,94,0.0,5.7,25.6,0.0,0.0
2015-01-21 20:00:00,5.9,96,0.0,5.7,23.0,0.0,0.0
2015-01-21 21:00:00,5.4,97,0.0,5.2,22.0,0.0,0.0
2015-01-21 22:00:00,5.1,97,0.0,5.7,20.9,0.0,0.0
2015-01-21 23:00:00,4.8,98,0.0,5.4,20.5,0.0,0.0
2015-01-22 00:00:00,4.5,98,0.0,5.0,20.2,0.0,0.0
2015-01-22 01:00:00,4.1,98,0.0,4.7,20.2,0.0,0.0
2015-01-22 02:00:00,3.5,99,0.0,5.2,19.1,0.0,0.0
2015-01-22 03:00:00,2.6,99,0.0,4.7,18.4,0.0,0.0
2015-01-22 04:00:00,1.2,100,0.0,4.7,16.6,0.0,0.0
2015-01-22 05:00:00,0.4,100,0.0,3.7,15.1,0.0,0.0
2015-01-22 06:00:00,-0.4,99,0.0,3.0,15.5,0.0,0.0
2015-01-22 07:00:00,2.1,96,0.0,3.7,18.4,28.0,204.4
2015-01-22 08:00:00,6.7,90,0.0,2.3,18.7,99.0,362.4
2015-01-22 09:00:00,9.5,75,0.0,3.4,18.0,196.0,492.8
2015-01-22 10:00:00,11.3,62,0.0,4.8,20.2,399.0,830.0
2015-01-22 11:00:00,12.3,58,0.0,5.8,22.3,432.0,836.4
2015-01-22 12:00:00,12.8,56,0.0,7.6,25.2,415.0,825.6
2015-01-22 13:00:00,12.7,57,0.0,9.9,28.1,347.0,788.4
2015-01-22 14:00:00,12.0,61,0.0,10.5,30.6,234.0,702.3
2015-01-22 15:00:00,10.7,68,0.0,8.0,30.2,99.0,523.5
2015-01-22 16:00:00,9.0,78,0.0,8.6,29.5,9.0,100.1
2015-01-22 17:00:00,7.5,87,0.0,7.3,28.8,0.0,0.0
2015-01-22 18:00:00,6.9,91,0.0,5.9,27.0,0.0,0.0
2015-01-22 19:00:00,7.0,92,0.0,4.3,27.0,0.0,0.0
2015-01-22 20:00:00,6.9,94,0.0,3.9,25.6,0.0,0.0
2015-01-22 21:00:00,7.0,95,0.0,2.6,25.6,0.0,0.0
2015-01-22 22:00:00,6.9,96,0.0,4.7,27.0,0.0,0.0
2015-01-22 23:00:00,6.8,96,0.0,4.9,41.8,0.0,0.0
2015-01-23 00:00:00,5.9,98,0.4,5.1,42.5,0.0,0.0
2015-01-23 01:00:00,5.9,97,0.3,5.9,39.6,0.0,0.0
2015-01-23 02:00:00,6.0,97,0.7,6.5,38.2,0.0,0.0
2015-01-23 03:00:00,6.1,95,0.8,6.8,42.5,0.0,0.0
2015-01-23 04:00:00,6.1,95,0.2,7.2,38.2,0.0,0.0
2015-01-23 05:00:00,5.9,95,0.2,7.9,38.9,0.0,0.0
2015-01-23 06:00:00,5.7,96,0.0,6.6,30.6,0.0,0.0
2015-01-23 07:00:00,6.9,95,0.0,7.1,31.0,16.0,115.8
2015-01-23 08:00:00,8.5,91,0.0,6.3,37.4,52.0,188.6
2015-01-23 09:00:00,9.3,82,0.5,6.5,40.3,58.0,144.8
2015-01-23 10:00:00,10.4,77,0.2,7.9,44.3,181.0,374.1
2015-01-23 11:00:00,10.1,75,0.6,9.8,63.0,154.0,296.2
2015-01-23 12:00:00,9.1,77,0.5,8.7,58.0,73.0,144.2
2015-01-23 13:00:00,9.1,78,0.2,8.7,45.0,19.0,42.8
2015-01-23 14:00:00,8.5,77,0.5,8.0,44.3,9.0,26.7
2015-01-23 15:00:00,7.2,86,0.8,6.3,40.0,0.0,0.0
2015-01-23 16:00:00,6.4,88,0.6,5.4,39.2,0.0,0.0
2015-01-23 17:00:00,5.8,90,0.3,5.1,31.0,0.0,0.0
2015-01-23 18:00:00,5.2,91,0.3,4.3,29.9,0.0,0.0
2015-01-23 19:00:00,5.4,91,0.1,3.6,27.4,0.0,0.0
2015-01-23 20:00:00,5.5,89,0.1,3.3,24.5,0.0,0.0
2015-01-23 21:00:00,5.3,90,0.2,3.1,26.3,0.0,0.0
2015-01-23 22:00:00,4.7,93,0.3,4.2,26.3,0.0,0.0
2015-01-23 23:00:00,4.6,93,0.4,5.4,25.2,0.0,0.0
2015-01-24 00:00:00,4.6,94,0.0,5.2,16.9,0.0,0.0
2015-01-24 01:00:00,4.5,94,0.0,5.5,18.0,0.0,0.0
2015-01-24 02:00:00,4.0,95,0.0,5.6,20.2,0.0,0.0
2015-01-24 03:00:00,3.4,96,0.0,5.0,19.8,0.0,0.0
2015-01-24 04:00:00,2.1,97,0.0,5.7,20.9,0.0,0.0
2015-01-24 05:00:00,1.5,96,0.0,5.5,21.2,0.0,0.0
2015-01-24 06:00:00,1.3,96,0.1,4.0,20.9,0.0,0.0
2015-01-24 07:00:00,3.2,96,0.0,4.7,27.0,14.0,100.4
2015-01-24 08:00:00,5.4,86,0.6,4.6,29.2,39.0,140.2
2015-01-24 09:00:00,5.7,83,0.5,3.9,38.2,29.0,71.9
2015-01-24 10:00:00,6.3,81,0.2,6.4,26.6,56.0,115.0
2015-01-24 11:00:00,7.0,76,0.5,6.4,26.6,110.0,210.2
2015-01-24 12:00:00,7.4,76,0.3,6.5,34.2,74.0,145.1
2015-01-24 13:00:00,7.2,78,0.3,5.6,33.1,26.0,58.1
2015-01-24 14:00:00,6.8,82,0.3,5.4,31.7,2.0,5.9
2015-01-24 15:00:00,6.3,86,0.4,4.4,28.4,9.0,45.8
2015-01-24 16:00:00,5.8,91,0.4,5.2,27.4,0.0,0.0
2015-01-24 17:00:00,5.2,93,0.8,5.1,30.2,0.0,0.0
2015-01-24 18:00:00,5.0,92,0.4,5.2,33.8,0.0,0.0
2015-01-24 19:00:00,4.9,95,0.4,5.2,31.3,0.0,0.0
2015-01-24 20:00:00,4.6,94,0.3,4.0,26.3,0.0,0.0
2015-01-24 21:00:00,4.5,93,0.1,3.7,23.4,0.0,0.0
2015-01-24 22:00:00,4.4,94,0.0,4.4,22.7,0.0,0.0
2015-01-24 23:00:00,4.4,95,0.0,5.3,21.6,0.0,0.0
2015-01-25 00:00:00,4.5,96,0.0,5.5,20.9,0.0,0.0
2015-01-25 01:00:00,4.7,95,0.0,6.3,21.6,0.0,0.0
2015-01-25 02:00:00,4.6,95,0.0,6.6,22.7,0.0,0.0
2015-01-25 03:00:00,4.5,95,0.0,6.2,22.7,0.0,0.0
2015-01-25 04:00:00,4.0,97,0.0,5.9,21.6,0.0,0.0
2015-01-25 05:00:00,4.0,97,0.0,6.4,21.2,0.0,0.0
2015-01-25 06:00:00,3.8,97,0.0,6.4,20.5,0.0,0.0
2015-01-25 07:00:00,4.6,97,0.0,6.8,24.1,15.0,106.6
2015-01-25 08:00:00,6.2,93,0.0,6.2,24.5,51.0,181.5
2015-01-25 09:00:00,7.9,78,0.0,6.4,25.2,187.0,460.1
2015-01-25 10:00:00,9.3,68,0.0,6.6,26.3,252.0,513.9
2015-01-25 11:00:00,10.0,62,0.0,7.6,29.2,282.0,535.2
2015-01-25 12:00:00,10.2,59,0.0,6.2,29.5,123.0,239.5
2015-01-25 13:00:00,10.3,58,0.0,3.7,27.4,95.0,210.4
2015-01-25 14:00:00,10.1,59,0.0,2.2,23.0,102.0,296.1
2015-01-25 15:00:00,9.6,63,0.0,1.8,19.8,77.0,384.6
2015-01-25 16:00:00,8.3,70,0.0,2.7,16.2,8.0,83.8
2015-01-25 17:00:00,7.1,73,0.0,2.5,14.0,0.0,0.0
2015-01-25 18:00:00,5.7,79,0.0,2.5,14.0,0.0,0.0
2015-01-25 19:00:00,6.5,79,0.0,2.1,7.9,0.0,0.0
2015-01-25 20:00:00,5.8,84,0.0,1.6,6.1,0.0,0.0
2015-01-25 21:00:00,5.4,86,0.0,1.3,5.4,0.0,0.0
2015-01-25 22:00:00,4.2,90,0.0,1.8,6.1,0.0,0.0
2015-01-25 23:00:00,1.5,99,0.0,1.5,7.9,0.0,0.0
2015-01-26 00:00:00,1.2,99,0.0,1.9,9.7,0.0,0.0
2015-01-26 01:00:00,1.2,99,0.0,2.4,10.4,0.0,0.0
2015-01-26 02:00:00,1.2,99,0.0,2.6,11.9,0.0,0.0
2015-01-26 03:00:00,1.2,99,0.0,2.6,12.6,0.0,0.0
2015-01-26 04:00:00,1.1,99,0.0,2.2,12.6,0.0,0.0
2015-01-26 05:00:00,0.8,99,0.0,2.2,12.2,0.0,0.0
2015-01-26 06:00:00,1.3,98,0.0,2.2,12.6,0.0,0.0
2015-01-26 07:00:00,2.9,94,0.0,2.2,14.4,4.0,28.2
2015-01-26 08:00:00,5.9,85,0.0,1.8,15.5,49.0,172.7
2015-01-26 09:00:00,7.2,78,0.1,3.5,16.2,104.0,253.9
2015-01-26 10:00:00,8.4,74,0.2,4.3,24.1,194.0,392.9
2015-01-26 11:00:00,8.5,73,0.2,4.5,25.6,154.0,290.2
2015-01-26 12:00:00,8.4,75,0.4,4.0,25.6,203.0,392.3
2015-01-26 13:00:00,7.8,78,0.9,3.3,23.4,60.0,131.8
2015-01-26 14:00:00,7.0,82,0.7,3.3,20.5,31.0,89.0
2015-01-26 15:00:00,6.5,84,0.1,3.0,20.5,15.0,73.5
2015-01-26 16:00:00,5.8,89,0.2,4.2,19.8,2.0,20.5
2015-01-26 17:00:00,5.2,92,0.2,3.5,12.6,0.0,0.0
2015-01-26 18:00:00,4.6,92,0.0,2.4,15.5,0.0,0.0
2015-01-26 19:00:00,4.2,96,0.2,2.1,12.6,0.0,0.0
2015-01-26 20:00:00,3.9,96,0.0,2.6,11.9,0.0,0.0
2015-01-26 21:00:00,3.5,97,0.0,1.3,12.2,0.0,0.0
2015-01-26 22:00:00,3.2,98,0.0,0.7,12.6,0.0,0.0
2015-01-26 23:00:00,3.0,98,0.0,1.5,13.0,0.0,0.0
2015-01-27 00:00:00,2.9,98,0.0,1.8,13.7,0.0,0.0
2015-01-27 01:00:00,2.7,98,0.0,1.6,14.0,0.0,0.0
2015-01-27 02:00:00,2.7,98,0.0,1.3,13.7,0.0,0.0
2015-01-27 03:00:00,2.4,99,0.0,1.5,13.7,0.0,0.0
2015-01-27 04:00:00,2.3,99,0.0,1.3,13.3,0.0,0.0
2015-01-27 05:00:00,2.1,99,0.0,1.5,13.3,0.0,0.0
2015-01-27 06:00:00,2.2,99,0.0,1.9,13.3,0.0,0.0
2015-01-27 07:00:00,3.1,98,0.0,1.6,14.4,1.0,7.0
2015-01-27 08:00:00,4.6,93,0.0,1.5,15.1,18.0,62.8
2015-01-27 09:00:00,5.9,83,0.0,3.5,14.8,52.0,126.0
2015-01-27 10:00:00,6.7,77,0.0,3.9,17.3,128.0,257.4
2015-01-27 11:00:00,7.3,74,0.2,3.7,23.4,203.0,379.9
2015-01-27 12:00:00,7.4,78,0.4,4.7,23.0,197.0,377.8
2015-01-27 13:00:00,7.3,82,0.4,4.1,21.6,188.0,409.3
2015-01-27 14:00:00,6.4,83,0.6,3.3,19.1,64.0,181.6
2015-01-27 15:00:00,5.4,85,0.4,2.9,15.5,10.0,48.1
2015-01-27 16:00:00,4.9,90,0.6,3.3,8.6,1.0,10.1
2015-01-27 17:00:00,4.1,92,0.6,2.5,8.3,0.0,0.0
2015-01-27 18:00:00,3.7,92,0.3,0.8,7.9,0.0,0.0
2015-01-27 19:00:00,2.9,92,0.2,1.1,8.6,0.0,0.0
2015-01-27 20:00:00,2.4,93,0.0,1.8,9.7,0.0,0.0
2015-01-27 21:00:00,2.1,93,0.0,1.3,9.7,0.0,0.0
2015-01-27 22:00:00,1.5,94,0.0,1.0,9.7,0.0,0.0
2015-01-27 23:00:00,0.1,97,0.0,1.8,9.4,0.0,0.0
2015-01-28 00:00:00,-0.1,99,0.0,1.9,10.4,0.0,0.0
2015-01-28 01:00:00,-0.7,98,0.0,1.8,10.1,0.0,0.0
2015-01-28 02:00:00,-0.2,98,0.0,1.5,9.7,0.0,0.0
2015-01-28 03:00:00,-0.7,99,0.0,1.1,9.0,0.0,0.0
2015-01-28 04:00:00,0.5,98,0.0,1.1,10.8,0.0,0.0
2015-01-28 05:00:00,1.5,99,0.0,1.3,10.4,0.0,0.0
2015-01-28 06:00:00,1.7,98,0.0,1.1,9.0,0.0,0.0
2015-01-28 07:00:00,2.8,95,0.0,1.1,11.9,13.0,89.7
2015-01-28 08:00:00,4.2,89,0.2,1.9,13.0,57.0,196.8
2015-01-28 09:00:00,5.0,86,0.0,2.9,16.6,116.0,278.7
2015-01-28 10:00:00,5.1,88,0.3,4.1,18.4,29.0,57.9
2015-01-28 11:00:00,6.2,90,0.3,4.0,22.0,79.0,146.8
2015-01-28 12:00:00,6.3,92,0.5,4.0,22.7,62.0,118.0
2015-01-28 13:00:00,5.9,94,0.4,5.6,21.6,49.0,105.8
2015-01-28 14:00:00,5.7,95,0.4,5.9,22.0,39.0,109.4
2015-01-28 15:00:00,4.7,94,0.4,5.4,21.2,5.0,23.6
2015-01-28 16:00:00,4.2,97,0.1,5.7,17.6,0.0,0.0
2015-01-28 17:00:00,3.8,98,0.0,5.8,16.9,0.0,0.0
2015-01-28 18:00:00,3.8,98,0.0,6.4,21.2,0.0,0.0
2015-01-28 19:00:00,3.1,99,0.2,6.4,22.0,0.0,0.0
2015-01-28 20:00:00,3.4,99,0.2,6.1,24.8,0.0,0.0
2015-01-28 21:00:00,3.4,99,0.3,6.9,25.6,0.0,0.0
2015-01-28 22:00:00,3.2,99,0.4,7.4,27.4,0.0,0.0
2015-01-28 23:00:00,3.1,100,0.5,7.6,29.9,0.0,0.0
2015-01-29 00:00:00,3.0,100,0.6,7.4,30.2,0.0,0.0
2015-01-29 01:00:00,3.1,99,0.6,7.9,30.2,0.0,0.0
2015-01-29 02:00:00,3.2,98,0.7,7.5,29.9,0.0,0.0
2015-01-29 03:00:00,3.1,98,0.7,7.9,29.9,0.0,0.0
2015-01-29 04:00:00,2.9,99,0.7,7.1,29.5,0.0,0.0
2015-01-29 05:00:00,2.8,99,0.8,7.0,28.4,0.0,0.0
2015-01-29 06:00:00,2.6,100,0.7,7.0,28.4,0.0,0.0
2015-01-29 07:00:00,3.1,98,0.3,8.5,28.8,1.0,6.8
2015-01-29 08:00:00,3.6,95,0.3,8.6,29.9,3.0,10.2
2015-01-29 09:00:00,4.1,95,0.2,8.9,30.6,36.0,85.8
2015-01-29 10:00:00,4.7,90,0.3,7.8,29.9,64.0,126.8
2015-01-29 11:00:00,5.4,86,0.3,8.5,29.5,107.0,197.4
2015-01-29 12:00:00,5.7,84,0.3,8.5,29.2,83.0,156.8
2015-01-29 13:00:00,6.0,82,0.3,8.7,29.2,111.0,237.5
2015-01-29 14:00:00,5.6,86,0.2,6.5,27.0,52.0,144.3
2015-01-29 15:00:00,5.1,90,0.2,5.2,24.5,19.0,88.1
2015-01-29 16:00:00,4.5,95,0.0,4.7,21.2,3.0,29.1
2015-01-29 17:00:00,4.2,97,0.0,2.9,15.1,0.0,0.0
2015-01-29 18:00:00,4.0,98,0.0,1.6,12.2,0.0,0.0
2015-01-29 19:00:00,4.0,98,0.0,2.5,11.5,0.0,0.0
2015-01-29 20:00:00,3.6,98,0.0,3.2,11.5,0.0,0.0
2015-01-29 21:00:00,3.9,97,0.0,4.2,15.8,0.0,0.0
2015-01-29 22:00:00,3.3,97,0.0,4.0,19.1,0.0,0.0
2015-01-29 23:00:00,2.8,97,0.0,5.2,22.0,0.0,0.0
2015-01-30 00:00:00,2.8,97,0.0,5.8,24.8,0.0,0.0
2015-01-30 01:00:00,2.3,97,0.0,6.6,26.3,0.0,0.0
2015-01-30 02:00:00,2.4,97,0.0,7.2,29.2,0.0,0.0
2015-01-30 03:00:00,2.5,97,0.0,7.7,32.0,0.0,0.0
2015-01-30 04:00:00,2.8,97,0.1,6.9,33.8,0.0,0.0
2015-01-30 05:00:00,3.0,97,0.1,7.4,36.0,0.0,0.0
2015-01-30 06:00:00,3.2,97,0.0,7.6,37.4,0.0,0.0
2015-01-30 07:00:00,4.0,97,0.2,9.7,43.9,4.0,27.0
2015-01-30 08:00:00,5.9,93,0.2,9.9,51.5,28.0,94.6
2015-01-30 09:00:00,7.0,88,0.4,11.2,58.7,45.0,106.4
2015-01-30 10:00:00,8.4,83,0.4,14.5,65.9,167.0,328.5
